ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"Saumon 37%, eau, huile de colza, vin blanc, jaune d'œuf, jus de citron, fumet de poisson sel, arômes (exhausteur de goût : E621), maltodextrine de pomme de terre, aromates, dextrose, colorant : extrait de curcuma, blanc d'œuf, crème fraîche, vinaigre d'alcool, amidon modifié de manioc, protéines de lait, arôme (contient poisson), paprika, épaississants : gomme xanthane, gomme guar, poivre.","['Saumon', 'eau']",[],"Overall this product appears to be safe for consumption as it contains only two main ingredients, salmon and water. However, the presence of additives such as flavor enhancers (E621), thickeners like xanthan gum or guar gum, preservatives like sodium benzoate, colorants, emulsifiers etc., may raise some concerns about potential health risks if consumed in excessive amounts. It is recommended to consume this product moderately and check the label for any other ingredients that might be harmful.",Unknown,Unknown,Unknown
Truite Arc-en-Ciel (Oncorhynchus mykiss) 97% - sel 3%. Les informations en gras sont destinées aux personnes intolérantes ou allergiques.,['Truite Arc-en-Ciel (Oncorhynchus mykiss)'],[],"The product contains Truite Arc-en-Ciel, which is a safe ingredient. However, it's important to note that people with allergies or intolerances may need to avoid this ingredient.",Unknown,Unknown,Unknown
"Filling: cooked scrambled eggs (whole eggs, corn starch, salt, citric acid, spice), cooked pinto beans, roasted potatoes (potatoes, canola oil, salt, spice), green chiles, cheddar cheese (milk, salt, cheese cultures, enzymes), jalapeno peppers, corn starch, onions, tomatoes in juice (tomatoes, tomato juice), crushed tomatillos, carrots, lime juice from concentrate (water, lime juice concentrate, lime oil), salt, garlic, spices. tortilla: wheat flour, water, canola oil, sugar, cultured wheat flour, guar gum, distilled vinegar, salt, yeast, ascorbic acid, corn protein, enzyme.","['cooked scrambled eggs', 'pinto beans', 'roasted potatoes']",[],"Overall the ingredients appear to be safe for consumption. However, individuals with allergies or intolerances should exercise caution when consuming this product as it contains wheat flour and corn starch.",Unknown,Unknown,Unknown
"Wasser, Rapsöl, Verdickungsmittel (Carrageen, Konjak), Erbsenpro - tein 3%, modifizierte Stärke, jodiertes Speisesalz (Speisesalz, Kaliumjodat), natürliche Aromen (enthalten Senf), Ackerbohnenprotein 1%, Dextrose, Stärke, Gewürze, Säureregulator (Natriumacetate), Leinmehl, Zwiebeln, Zucker, Gewürz - extrakte, Kräuter, färbende Lebensmittel (Paprikasaftkonzentrat, Rote-Bete-Saftkonzentrat), Buchenholzrauch. Kann Spuren von Sellerie enthalten.","['Wasser', 'Rapsöl']",[],"Overall, the ingredient list appears to be safe for consumption.",Unknown,Unknown,Unknown
"50% viande de dinde partiellement émincée , 30% viande de poulet partiellement émincée , chapelure (farine de _blé_, eau, sel, levure) , graisse de volaille , oignons , eau ,  sel iodé (sel, iodate de potassium) , épices (contient _moutarde_) , amidon de _blé_ , moutarde (eau, graines de _moutarde_, vinaigre de vin, sel, sucre, épices), dextrose, huile de palme, _œuf_ entier,","['viande partiellement émincée', 'chapelure (farine blé)', 'graisse volaille']",[],"The product contains mostly safe and common food items. However, it is important to note that consuming too much processed meat can increase the risk of heart disease and certain types of cancer.",Unknown,Unknown,Unknown
"farine de _blé_, graisse végétale (palme et oléine de palme, antioxydant : E306) ; extrait de malt d'_orge_ ; sel 3 % ; sirop de glucose-fructose ; sucre ; poudres à lever : E500ii, E503ii ; levure ; agent de traitement de la farine : _disulfite_ de sodium.","['farine de blé', 'graisse végétale (palme et oléine de palme, antioxydant E306)', ""extrait d'orge maltée"", 'sel 3 %']",[],"Overall the ingredients appear to be safe for consumption. However it is important to note that excessive intake of sugar and sodium can lead to health issues such as obesity, high blood pressure and diabetes.",Unknown,Unknown,Unknown
"Celtic sea salt, organic paprika, organic garlic, organic cayenne, organic spices","['Celtic Sea Salt', 'Organic Paprika']",[],"The ingredients provided are generally safe to consume. However, it's important for people with certain medical conditions such as high blood pressure or heart disease should limit their intake of sodium (Celtic Sea Salt). Organic paprika is a good source of antioxidants and has anti-inflammatory properties.",Unknown,Unknown,Unknown
"Légumes a' 48 % (pomme de terre, carotte, CÉLERI-RAVE, oignon, haricot vert, brocoli, poireau), eau, CRÈME a 2,4 %, amidon de maïs a, sel, extrait de levure. a issus de l'agriculture biologique. 'issus de l'agriculture durable.","['Légumes', 'eau']",[],"Overall, this product appears to be safe for consumption as it contains only natural and commonly used food additives. However, individuals with allergies or intolerances should still exercise caution when consuming these products.",Unknown,Unknown,Unknown
"Iogurte açucarado (leite pasteurizado, nata pasteurizada, açúcar, leite desnatado em pó e fermentos láticos) e preparado de café (água, açúcar, xarope de oligofrutose, amido modificado de milho, espessantes (carragenina, goma de guar e goma xantana), extrato de café, xarope de açúcar queimado, reguladores de acidez (ácido cítrico e citratos de sódio) e aroma).","['leite pasteurizado', 'nata pasteurizada']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that excessive intake of sugar and caffeine can lead to health issues such as obesity and increased heart rate.",Unknown,Unknown,Unknown
"jus de pomme, pêche, orange, ananas, banane, kiwi, mangue, fruit de la passion.","['jus de pomme', 'pêche', 'orange', 'ananas', 'banane']",[],"All ingredients in the list are safe to consume. They include a variety of fruits which provide essential vitamins, minerals and fiber that support overall health.",Unknown,Unknown,Unknown
"Water, vinegars (corn-cider and distilled), sugar, high fructose corn syrup, corn syrup solids, egg yolk, soybean oil, salt, modified corn starch, microcrystalline cellulose, spice (includes mustard seed), cellulose gum, xanthan gum, propylene glycol alginate, sodium benzoate added as preservative, artificial color, calcium disodium edta added to protect flavor.","['Water', 'Vinegars (corn-cider and distilled)', 'Sugar']",[],"The ingredients in this product appear to be generally safe for consumption. However, it is important to note that high fructose corn syrup may contribute excess calories and sugar intake if consumed in large amounts.",Unknown,Unknown,Unknown
"Semolina (wheat), durum wheat flour, tomato puree, carrot puree (carrot, lemon juice concentrate, water), niacin iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid.","['Semolina', 'durum wheat flour']",[],"This product appears to be safe for consumption as all ingredients listed are commonly used in food production and do not pose any immediate health risks. However, individuals with gluten sensitivity or celiac disease should exercise caution when consuming this product due to the presence of wheat.",Unknown,Unknown,Unknown
"Pasta di cacao*, burro di cacao*, zucchero di canna*. *Biologico. Può contenere nocciole, mandorle, anacardi, pistacchi e latte.",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
"Wheat Flour, Butter (Milk), PARMESAN CHEESE (MILK) (8%), Dried Cheese (Milk), Wheat Gluten, Yeast, Pasteurised Liquid Whole Egg, Milk Powder, Onion Powder, Potato Starch, Sea Salt, Flavouring, DRIED GARLIC (0.5%), GARLIC POWDER (0.5%), Ground Nutmeg, Ground White Pepper, Emulsifier: Mono - and Diglycerides of Fatty Acids; Mushroom Powder, Dried Lovage, Colour: Paprika Extract; Salt.","['Wheat Flour', 'Butter (Milk)', 'PARMESAN CHEESE (MILK) (8%)', 'Dried Cheese (Milk)', 'Pasteurised Liquid Whole Egg']",[],"Overall, the ingredients seem to be safe for consumption. However, individuals with allergies or intolerances should exercise caution when consuming this product.",Unknown,Unknown,Unknown
"sugar, potato starch, tapioca flour, whole grain sorghum flour, baking powder (monocalcium phosphate, baking soda, cornstarch), salt, xanthan gum, natural vanilla flavor powder (sugar, cornstarch, vanilla oleoresin). loos befo size","['potato starch', 'tapioca flour']",[],"Overall, these ingredients appear to have minimal potential harm when used in moderation. However, it is important for individuals with allergies or intolerances of sorghum and cornstarch to avoid consuming this product.",Unknown,Unknown,Unknown
Vapor distilled water + magnesium. (magnesium chloride).,"['Vapor Distilled Water', 'Magnesium']",[],"The product appears to contain safe and healthy ingredients. Vapor distilled water is a common ingredient in many food products, including beverages such as tea or coffee drinks, which are generally considered harmless when consumed moderately. Magnesium chloride (magnesium) can also provide health benefits if taken appropriately.",Unknown,Unknown,Unknown
"filtered water, citric acid, potassium benzoate, sucralose, acesulfame potassium, natural lemon flavor with other natural flavors, magnesium oxide, vitamin E acetate, niacinamide, calcium D-pantothenate, pyridoxine hydrochloride, cyanocobalamin","['filtered water', 'citric acid']",[],"Overall the ingredients appear to be safe for consumption. Citrus acids are commonly used as preservatives and flavor enhancers, while potassium benzoate is also a common food additive that can help prevent bacterial growth.",Unknown,Unknown,Unknown
Cúrcuma*.*Producto procedente de la agricultura ecológica.,"['Cúrcuma', '*']",[],"Overall, the ingredients in this product appear to be safe. The use of organic farming practices may also add additional health benefits.",Unknown,Unknown,Unknown
"82 % Sahne, 9 % Schokoladenpulver (Zucker, Kakao*), Zucker, modifizierte Stärke, 0,9 % fettarmer Kakao*, Stärke.","['82% Sahne', 'modifizierte Stärke']",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that consuming large amounts of chocolate or cocoa can lead to potential health issues such as heart palpitations and increased blood pressure.",Unknown,Unknown,Unknown
"Aubergines frites 40%, tomates, concentré de riz, basilic, sel, huile de tournesol, poivre, jus concentré de citron.","['Aubergine', 'Tomato concentrate']",[],"The product contains a variety of safe and healthy ingredients, including vegetables like Aubegines frites (Eggplant) which are low in calories but high fiber content. Tomatoes also provide vitamins C & K as well antioxidants that can help prevent chronic diseases.",Unknown,Unknown,Unknown
"_Lait_ entier (83,6 %), crème (_lait_) (15,5 %), poudre de _lait_ écrémé, ferments lactiques.","['Lactis Serratus', 'Cream']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Sucre, œufs pasteurisés, huile végétale, amidon de maïs, farine de riz, pépites de chocolat 10% (sucre, pâte de cacao, émulsifiant : lécithine de soja, arôme), stabilisant : sorbitol, eau, poudres à lever : (diphosphate disodique, carbonate acide de sodium), émulsifiant : mono et diglycérides d'acides gras, épaississant : gomme xanthane, conservateur : sorbate de potassium, arômes","['Sucre', 'œufs pasteurisés', 'huile végétale']",[],"Overall the product appears to be safe for consumption. However, it is important to note that excessive intake of sugar can lead to health issues such as obesity and diabetes.",Unknown,Unknown,Unknown
"corn, vegetable oil (corn, canola, and/or sunflower oil), maltodextrin (made from corn), salt, sugar, natural flavors, dextrose, sour cream (cultured cream, skim milk), whey, spice, and yeast extract. contains milk ingredients.","['maltodextrin', 'sugar']",[],"Overall the product appears to be safe for consumption, with no harmful ingredients listed. However it is important to note that this analysis only considers potential health risks from these specific ingredient and does not take into account other factors such as allergens or contaminants.",Unknown,Unknown,Unknown
"Eau gazeifiée, sucre, acide citrique: E330, arômes, arôme naturel de menthe, conservateur: E211, colorants: E150d, E104, E133.",[],"['Eau gazeifiée', 'arômes naturel de menthe']","The product contains potentially harmful ingredient such as Eau gaugeifiée and arôomes naturels. However, the other listed ingredients are generally safe for consumption.",Unknown,Unknown,Unknown
"Wasser, 7,7% fermentierter _Hafer_, 5% Kokosmilch, Zucker, modifizierte Stärke, Son - nenblumenöl, Stabilisator Gellan, Speisesalz, Aroma, Vitamin B1 (Thiamin), Vitamin B2 (Ribofla - vin), Vitamin B6, Vitamin B12.","['Wasser', '7', '% fermentierter _Hafer_, ', '5', ' Kokosmilch']",[],"Overall the product appears to be safe for consumption. However it is important to note that some individuals may have allergies or intolerances towards certain ingredients such as fermented barley, coconut milk and modified starch.",Unknown,Unknown,Unknown
"_Weizenmehl_, Wasser, Hefe, Maisgrieß, Dextrose, Zucker, jodiertes Speisesalz (Speisesalz Kaliumiodat), Säuerungsmittel (Apfelsäure), Säureregulator (Natriumacetate)","['Weizenmehl', 'Wasser', 'Hefe', 'Maisgrieß']",[],"The product appears to be safe for consumption. However, it is important to note that high intake of sugar and sodium can lead to health issues such as obesity and hypertension.",Unknown,Unknown,Unknown
"Farine de blé khorasan KAMUT®, huile d'olive vierge extra, sel de mer, farine d'orge malté, fibre de pois, farine de froment maltée extrait de malt d’orge, levure, arôme naturel, correcteur d'acidité bicarbonate de sodium.","['Farine de blé khorasan KAMUT®', ""huile d'olive vierge extra""]",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that some people may have allergic reactions or sensitivities to certain grains such as wheat (which khorasan and kamut are related). Additionally, while bicarbonate of sodium can generally be considered a harmless ingredient in small amounts, those with kidney issues should exercise caution. It is always recommended to read the ingredients list carefully before consuming any product.",Unknown,Unknown,Unknown
SPEZZATINO DI POLLO,[],[''],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Bleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil shortening, sugar, contains 2% or less of eggs, cornsyrup, confectionary coating (dextrose, corn starch, palm oil, titanium dioxide [color], artificial flavor, calcium propionate [preservative]), colored sugar (sugar, yellow 5 lake, blue 1 lake, red 3, red 40 lake, caranuba wax, lac resin), cocoa drops (sugar, vegtable oil [palm kernel oil, coconut oil, palm oil], cocoa powder processed with alkali, dextrose, cocoa powder, whey [milk], soy lecithin, vanilla [an artificial flavor]), salt, cocoa processed with alkali, candy sprinkles (sugar, cornstarch, palm oil, palm kernel oil, sunflower lecithin, dextrin, lac-resin, red 40 lake, yellow 5 lake, blue 1 lake, natural and artificial flavor, carnauba wax), natural and artificial flavors, baking soda, spices, yellow 5, yellow 6, red 40.","['Bleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)', 'palm oil shortening', 'sugar']",[],"Overall the ingredients seem to be safe for consumption. However it is important to note that excessive intake of sugar can lead to health problems such as obesity, type 2 diabetes and tooth decay.",Unknown,Unknown,Unknown
"Thunfisch (77%), Wasser, Kochsalz","['Thunfisch', 'Wasser']",[],"The ingredients appear to be safe for consumption. Thunfish is a good source of protein and omega-3 fatty acids, while water provides hydration. Kochsalz (salt) can contribute sodium intake which should be monitored in certain populations.",Unknown,Unknown,Unknown
Jelerianade Cafe 51 csta elaborado con un blend de los mejores granos de cafe de Colombia y Brasil. Esta cuidadosa combinacion y u posterior tostado nOs Asegura un cafe con cuerpo y sabor intenso AL116 AR Ingredientes: Cafe y Aicar CONSUMIR PREFERENTEMENTE ANTES DELL (VER SELLADO):,"['Cafe', 'AICAR']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that excessive caffeine intake can lead to negative health effects such as increased heart rate and anxiety.",Unknown,Unknown,Unknown
"Bleached, enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, and folic acid), sugar, palm oil, hydrogenated palm kernel oil, water, powdered whey protein concentrate, whole milk powder, butter (milk), nonpareils (sugar, corn starch, confectioner's glaze, fd&c colors yellow #5, red #3, carnauba wax, fd&c colors blue 1, red #40, yellow #6, blue #2), whey powder, salt, eggs, baking soda, soy lecithin, nonfat milk, red 3, vanilla, ammonium bicarbonate, titanium dioxide, trace amounts of almonds, pecans and coconut.","['Bleached, enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, and folic acid)', 'sugar', 'palm oil']",[],"Overall the ingredients appear to be safe for consumption. However it's important to note that some individuals may have allergies or intolerances to certain components such as wheat, dairy products (milk and butter), eggs, soy lecithin, nuts (almonds, pecans) and coconut.",Unknown,Unknown,Unknown
"Cocoa beans. sugar. cocoa butter. natural mango flavoring, natural pepper and chili flavoring, cinnamon, bourbon vanilla.","['cocoa beans', 'sugar']",[],"Overall the ingredients appear to be safe for consumption, however it's important to note that excessive intake of sugar can lead to health issues such as obesity and type II diabetes. Additionally cinnamon is generally considered healthy but people with allergies should exercise caution.",Unknown,Unknown,Unknown
"Sugar, salt, maltodextrin, brown sugar, soy sauce (soybeans, wheat,salt), garlic, spice, caramel color, partially hydrogenated soybean and/or cottonseed oil, contains less than 2%: citric acid, yeast extract, potassium chloride, xanthan gum, magnesium carbonate, silicon dioxide (anti-cake)","['Sugar', 'salt', 'maltodextrin']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that partially hydrogenated soybean and/or cottonseed oil should generally be avoided due to their high levels of trans fats which can increase risk factors such as heart disease.",Unknown,Unknown,Unknown
"Solution ingredients: beef broth. potassium lactate, sodium phosphate. salt. sodium di acetate, flavoring .","['beef broth', 'potassium lactate']",[],"Overall the ingredients seem safe for consumption. However, it's important to note that excessive sodium intake can lead to high blood pressure and other health issues.",Unknown,Unknown,Unknown
"Sugar, corn syrup, citric acid, natural and artificial flavor, artificial colors (red 40, yellow 6, blue 1).","['Sugar', 'corn syrup']","['citric acid', 'natural and artificial flavor', 'artificial colors (red40)']","While sugar is a natural ingredient, it should be consumed in moderation as excessive intake can lead to weight gain. Corn syrup may also contribute calories without providing nutritional benefits when used excessively. Citric acid and artificial colors (red40) are generally considered safe for consumption but some people with certain health conditions or allergies might need to avoid them.",Unknown,Unknown,Unknown
BRITISH CHESTNUT MUSHROOMS,[],[],"British Chestnut mushrooms are generally considered safe to eat. However, they may cause allergic reactions in some people.",Unknown,Unknown,Unknown
"Pommes de terre (France) (64,9%), huile de tournesol (34%), sel de Guérande (1,1%),","['Pommes de terre', 'huile de tournesol']",[],"Overall the ingredients seem safe to consume. Pomme d'terres are a good source of fiber and vitamin C, while huiles de toursons provide healthy fats for heart health.",Unknown,Unknown,Unknown
"Pitná voda, modifikované škroby, kokosový tuk, proteinový izolát z fava fazole, jedlá sůl, aroma, kvasničný extrakt, barvivo: karoteny, regulátor kyselosti: E330.","['Pitná voda', 'modifikované škroby']",[],"The product appears to have a mix of safe and potentially harmful ingredients. The modified sugars could be high in added sugar, which can contribute to weight gain and other health problems if consumed excessively. Coconut oil is generally considered healthy but may contain saturated fats that should be limited for heart health. Protein isolate from favas beans has been shown safe when used as a food ingredient. Salt (sodium chloride) can contribute to high blood pressure and other negative effects if consumed in excess, so it's important not to overdo the sodium content of this product. The kvasničný extrakt may contain alcohol which should be limited for some individuals such as pregnant women or those with certain medical conditions.",Unknown,Unknown,Unknown
"Purée et pulpe de tomates 64%, préparation de viande bovine précuite 20% (viande bovine 60%, carottes 13%, oignons 8.5%, oignons rouges 6.5%, champignons de Paris, huile de tournesol, mélange de plantes aromatiques, sel), courgettes 5%, viande bovine précuite 4%, huile d'olive vierge extra, préparation pour fond de veau (fécule de pomme de terre, dextrose de blé, arômes naturels, sel, graisse de bœuf, plantes aromatiques, extrait de veau [sel], poivre), amidon transformé de maïs, sucre, sel, épice et plantes aromatiques 4% (ail, céleri, poivre, laurier, thym), arôme naturel d'oignon (dont lactose), acide lactique.","['Pourée et pulpe de tomates 64%', 'courgettes']",[],"Overall, this product appears to be safe for consumption. However, individuals with lactose intolerance should exercise caution when consuming the arôme naturel d'oignon (dont lactose) ingredient.",Unknown,Unknown,Unknown
"Rulltårta 50%: _Vetemjöl_, socker, _ägg_, vatten, stärkelsesirap, stabiliseringsmedel (E 420, E 422), potatismjöl, bakpulver (E 450, E 500, E 334), konserveringsmedel (E 202, E 281), emulgeringsmedel (E 471 vegetabilisk, E 475 vegetabilisk), arom (citron). Fyllning 25 %: Vegetabiliskt fett (kokosfett, palmolja, rapsolja), socker, vatten, salt, emulgeringsmedel (E 475 vegetabilisk), arom (vanilj), konserveringsmedel (E 202), surhetsreglerande medel (E 330). Jordgubbsfyllning 25%: Socker, jordgubbar 40%, stabiliseringsmedel (E 440, E 1442), surhetsreglerande medel (E 330), arom (jordgubb), konserveringsmedel (E 202), färgämne (E 120).","['Vetemjöl', 'socker', '_ägg_, vatten, stärkelsesirap']",[],Overall the product appears to be safe for consumption. However it is important to note that consuming too much sugar can lead to health issues such as obesity and tooth decay.,Unknown,Unknown,Unknown
"_durumvehnäpasta_ 51.5%, tomaattijauhe 26.5%, palmurasva, tärkkelys, maltodekstriini, suola (suola, jodi), mausteyrtit (persilja, oregano), valkosipuli, paahdettu sipuli, hiivauute, sokeri, mustapippuri, luontaiset aromit","['tomattijauhe', 'palmurasva']",[],"Overall this product appears to be safe for consumption. However, it is important to note that excessive intake of sodium (from ingredients such as salt and soy sauce) can lead to high blood pressure which increases the risk of heart disease.",Unknown,Unknown,Unknown
"Peptides de collagène bovin Peptan® 2000 Daltons (hydrolysat de collagène), gélule transparente (gélatine de bœuf).",['Peptides'],[],"The ingredients are generally safe for consumption. Peptan® 2000 Daltons is a hydrolyzed collagen peptide that may provide benefits to skin, joints and bones health.",Unknown,Unknown,Unknown
"Almendra tostada (50%)"Cooked brown rice, azúcar, aroma de limón y canela.","['Almendra', 'azucar']",[],"The product contains almonds and sugar, which are generally safe to consume. The aroma of lemon and cinnamon may add flavor but do not have any significant impact on health.",Unknown,Unknown,Unknown
"Lait entier pasteurisé, poudre de lait 2 %, ferment.","['Lait entier pasteurisé', 'poudre de lait 2 %']",[],"The given product contains two safe and healthy dairy products: Lait entier pasteurisé (whole milk) which is a good source of calcium, protein, vitamin D, phosphorus and other nutrients. poudre de lait 2 %(skimmed powdered milk), also provides the same benefits as whole milk but with less fat content.",Unknown,Unknown,Unknown
"EIngrédients Galette de blé (farine de blé 24%, eau, huile de colza, fibres végétales, dextrose de blé, sel), jambon de porc, fromage blanc 0% de matières grasses, carottes, concombre, fromage nature, eau, oignons grillés, huile de colza, vinaigre d'alcool, farine de blé, semoule de blé dur, amidon de maïs, ferment, sel, arôme naturel, épice, cíboulette, extraits de légumes et d'acérola. Informations en gras destinées aux personnes allergiques. Ce produit peut contenir des traces de poisson, sésame, œuf et moutarde. Porc : origine UE. PENSEZ AU TRI ! ÉTUI CARTON FILM PLASTIQUE",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
