ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"alitas de pollo 82%, agua, aceite e girasol, sal, vino blanco, dextrosa,almidon de maiz modificado, almidon de patata, acido citrico, extracto de levadura, romero, tomillo, pimienta, pimenton, nuez moscada, mejorana, sustancias aromaticas naturales(oregano, tomillo, laurel y ajo,y sustancias aromaticas.,","['alitas de pollo 82%', 'agua']",[],"Overall, the ingredients in this product appear to be safe for consumption. However, it is important to note that some individuals may have allergies or sensitivities to certain components such as aceite e girasol and acido citrico.",Unknown,Unknown,Unknown
"Pollo, agua, conservantes (E-325, E-262), sal, antioxidantes (E-331, E-301), dextrosa, fibras vegetales","['Pollo', 'agua']",[],"Overall the product seems to be safe as it contains natural and commonly used food items. However, further information about E-325 (BHA) is needed for a more thorough assessment.",Unknown,Unknown,Unknown
"Petits Gâteaux à l'anis : farine de froment, sucre, œufs (épaississant E415), anis vert en grain 1%. - Spritz aux amandes : farine de froment, beurre, sucre, œufs, levure chimique, amandes 8%. - Sablés marbrés cacao : farine de froment, sucre, beurre, œufs, arôme naturel de vanille, 3% de cacao, poudres à lever : carbonate acide d'ammonium et carbonate acide de sodium. - Sablés à la confiture : farine de froment, beurre, sucre, amandes en poudre, eau, arôme naturel de vanille, sel, 44% de confiture de framboise (sirop de glucose et de fructose, sucre, épaississant (pectine), acidifiant (acide citrique)).","['farine de froment', 'sucre']",[],"Overall, the ingredients in Petits Gâteaux à l'anis and Spritz aux amandes seem to be safe for consumption. However, Sablés marbrés cacao contains a high amount of sugar which could lead to weight gain if consumed excessively. Additionally, some people may have an allergic reaction to the presence of eggs in these products.",Unknown,Unknown,Unknown
"FR - Ingrédients : sucre, purée de fraise, arôme naturel de fraise avec autres arômes naturels, acidifiant : acide citrique, colorant : anthocyanes, conservateur : sorbate de potasium, épaississant : pectine. Contient 50,1 % de purée de fraise. Agiter avant ouverture - À conserver dans un endroit propre sec et frais (&lt;25°C) A consommer 4 semaines après ouverture.","['sucre', 'purée de fraise']",[],"The product contains natural flavors and colorants, which are generally safe for consumption. The acidifier citric acid is also considered to be a harmless additive in food products. However, the preservative potassium sorbate may cause allergic reactions or digestive issues in some people. It's important not to consume this product if you have any known sensitivities to it.",Unknown,Unknown,Unknown
"Estomac et chaudin de porc origine France, sel, épices, conservateur : E250.","['Estomac et Chaudin De Porc Origine France', 'Sel']",[],"The product contains pork stomach and salt, which are generally safe to consume. However, it is important for people with allergies or intolerances of these ingredients to avoid this product.",Unknown,Unknown,Unknown
ULTRA FILTRATION OZONISED TREATED WATER,['ULTRA FILTRATION'],[],"The ingredient 'Ultra Filtration' is safe, while the other ingredients are not specified. The overall health assessment of this product depends on how it was processed and what else may be present in addition to Ultra filtrated water.",Unknown,Unknown,Unknown
"60% Sonnenblumenkerne, 30% Kürbiskerne, 10% Pinienkerne","['Sonnenblumenkerne', 'Kürbiskorne']",[],"Overall, these ingredients appear to be safe for consumption. Sunflower seeds and pumpkinseeds are both high in healthy fats and protein while pine nuts provide a good source of fiber.",Unknown,Unknown,Unknown
"Wasser, _Sojabohnen_, _Weizenmehl_, Speisesalz, Zucker, Säuerungsmittel Citronensäure","['Wasser', '_Speizesalz']",[],"Overall the product seems to be safe, but it's important to note that soybeans can cause allergic reactions in some people. Also high amounts of sugar and citric acid may not suit everyone.",Unknown,Unknown,Unknown
"Huîtres* (50%) , raie, crème liquide: farine de blé, beurre, échalotes, vin blanc (sulfites) protéines de lait et lactose, ail, persil, sel, poivre. * Origine France, Bretagne . **0rigine Atlantique Nord Est Traces éventuelles de crustacés, céleri, fruits à coques; moutarde, sésame.","['raie', 'crème liquide: farine de blé', 'beurre']",['huîtres* (50%)'],"Overall, the ingredients seem safe to consume. However, it is important for individuals with shellfish allergies or intolerances to avoid consuming huîtres as they may cause adverse reactions.",Unknown,Unknown,Unknown
"Levure de boulangerie sèche vivante, émulsifiant : E491. Traces éventuelles de céréales contenant du gluten.",['Levure de boulangerie sèche vivante'],[],"The product contains a live yeast ingredient which may be harmful to some individuals with weakened immune systems. The emulsifier E491 is generally considered safe for consumption, but traces of gluten in cereals used as an additive could potentially cause harm to those who are allergic or intolerant.",Unknown,Unknown,Unknown
"semola grano duro,uova 19%, acqua","['semolagraino', 'acquapasta']",[],"The ingredients appear to be safe for consumption. Semola grano duro is a type of durum wheat flour, which can cause allergic reactions in some people if consumed in large amounts or processed improperly. Uova 19% (egg) contains protein and other nutrients that are important for overall health when eaten as part of a balanced diet.",Unknown,Unknown,Unknown
"Potatoes, whole milk, water, cultured sour cream (skim milk, cream, whey, food starch modified, sodium phosphate, guar gum, carrageenan, sodium citrate, potassium sorbate (a preservative), and locust bean gum), butter (cream, salt), margarine (soybean oil, water, vegetable mono & diglycerides, salt, natural flavor (includes milk), vitamin a palmitate added, vitamin d3), natural flavors, salt, contains 1/2% or less of the following: chives, disodium pyrophosphate (added to maintain color), potassium sorbate and sodium bisulfite (added to maintain freshness)","['Potatoes', 'Water']",[],"Overall, the product appears safe for consumption. However, it is important to note that some individuals may be allergic or intolerant of certain ingredients such as milk and butter.",Unknown,Unknown,Unknown
"Sucre, piment fort, sel de table, paprika, car coriandre _ traces éventuelles de blé, ceu, soja, lait, céleri, moutarde, sésame_","['Sucre', 'piment fort', 'sel de table']",[],"Overall the product seems to be safe for consumption. However, it's important to note that traces of wheat may cause allergic reactions in some people.",Unknown,Unknown,Unknown
"*** appelsinskal or sulinity (2,5 %), honning/honung ukos-fruktossirap, rolie/melkefett/smörfett, mandler (1%), dextrose, pulver/malt ingefær/mald ingefära (0,2 %), aromaer, æggehvide/eggehvite/äggvita, Mælkechokolade/Melke - okolade/Mjölkchoklad: kakaotørstof/ kakao mindst 28 %, توبلرون - شوكولاتة بالحليب سويسرية مع قشر البرتقال المحلى بالزنجبيل (٩,٥ ٪) بالعسل ونوجا اللوز (71), المكونات: سكر مسحوق حليب كامل الدسم، زبدة كاكاو، كتلة كاكاو، قشر البرتقال (يحتوي على سلفايت) (٤٪)، شراب جلوكوز - فروکتوز، عسل (۲٫۵٪) دسم الحليب، لوز (۱٪)، دکستروز، مستحلب (ليسيثين الصويا) مسحوق الزنجبيل (۰٫۲٪)، نكهة طبيعية (برتقال )، نكهة صناعية (فانيلين)، زلال البيض , الشوكولاتة بالحليب تحتوي على: جوائد الكاكاو ۲۸ ٪ على الأقل، جوامد الحليب ١٤ ٪ على ارقل تحتوي - على حليبه صويا، لوز، بيض وسلفایت, معلومات غذائية لكل ٢٤ جم (۲ قطع) طاقة 508 ك, جول/ ٦٢٢ ك,كالوري، دهون ٦٢ جم، منها مشبعة ۳٫۲ جم، دهون متحولة ٠,٠٨ جم، كوليسترول 5 مجم كربوهيدرات كلية 15,6 جم کربوهیدرات 15 جم، منها سكريات ١٤ جم، سکر مضاف ۱۳ الیاف 0,6 جم بروتین ۱۲ جم ملح ۰,۰۳ جم، صودیوم ۱۲ مجم, Per 24 g (","['appelsinskal or sulinity', 'honning/honing ukos-fruktossirap']",[],"Overall, the ingredients seem to be safe. However, it's worth noting that some of them may contain high levels of sugar or saturated fats.",Unknown,Unknown,Unknown
"Fried pork skins, maltodextrin, salt, brown sugar, monosodium glutamate, dehydrated onion and garlic, hydrolyzed corn protein, torula yeast, spices.","['maltodextrin', 'salt']",[],Overall the ingredients are safe to consume in moderation.,Unknown,Unknown,Unknown
"Maltodextrine, Fructofibres (inuline, oligo-fructose) 42%, édulcorant sucralose.","['Maltodextrine', 'Fructofibers']",[],"Overall, the ingredients seem safe for consumption.",Unknown,Unknown,Unknown
"Whole wheat, rice, sugar, raisins, oat and honey cluster (sugar, rolled oats, toasted oats [rolled oats, sugar, canola oil, molasses, honey, mixed tocopherols (a preservative)], wheat flakes, crisp rice [rice flour, sugar, malt, extract, salt, rice extract], corn syrup, wheat bits [whole wheat flour, corn starch, degermed yellow corn meal, sugar, salt, trisodium phosphate, baking soda, annatto color, caramel color, bht (a preservative)], honey, cinnamon, natural and artificial flavor, bht [a preservative]), wheat bran, corn syrup, glycerine, salt, malt syrup. vitamins and minerals: niacinamide, zinc oxide, reduced iron, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), vitamin a palmitate, thiamin mononitrate (vitamin b1), folic acid, vitamin b12, vitamin d.","['Whole wheat', 'Rice', 'Oat and honey cluster']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that corn syrup should not make up a significant portion of one's diet as excessive intake can lead to weight gain and other health problems.",Unknown,Unknown,Unknown
Latte INTERO Latte intero pastorizzato a temperatura elevata da agricoltura biologica,"['Latte', 'INTERO']",[],"Overall, the product appears to be safe for consumption. The use of organic pastorized milk and a high-temperature pasteurization process can help ensure that harmful bacteria are eliminated.",Unknown,Unknown,Unknown
"ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, CANDY BITS (SUGAR, CORN STARCH, VEGETABLE OIL (PALM AND PALM KERNEL), CONFECTIONER'S GLAZE, DEXTRIN, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, CARNAUBA WAX, RED 40 LAKE, BLUE 1 LAKE), LEAVENING (BAKING SODA, CALCIUM PHOSPHATE, SODIUM ALUMINUM PHOSPHATE), WHEAT STARCH, CONTAINS 2% OR LESS OF: CANOLA OIL, DEXTROSE, SALT, CELLULOSE, CORN STARCH, PROPYLENE GLYCOL ESTERS OF FATTY ACIDS, MONO AND DIGLYCERIDES, XANTHAN GUM, NATURAL AND ARTIFICIAL FLAVOR, SODIUM STEAROYL LACTYLATE, CELLULOSE GUM, SOY LECITHIN, WHEY, SODIUM CASEINATE, PALM KERNEL OIL, CITRIC ACID, BHT.","['ENRICHED BLEACHED FLOUR (WHEAT FLour)', 'SUGAR', 'BAKING SODA', 'CALCIUM PHOSPHATE']",[],"The ingredients appear to be generally safe for consumption. However, it's worth noting that some of the additives in this product may have potential health effects if consumed excessively or over long periods.",Unknown,Unknown,Unknown
"Green chile peppers, water, salt, contains less than 2% of citric acid and calcium chloride.","['Green Chiles', 'Water']",[],"Overall, the ingredients appear to be safe for consumption.",Unknown,Unknown,Unknown
"Eau, lentilles réhydratées 22%, saucisses de Toulouse précuites 22% (viande de porc (Origine : France), gras. de porc, eau, sel, oignons en poudre, poivre, ail en poudre, boyau naturel), carottes, oignons, couennes de porc, saindoux, sel, oignons déshydratés, ail, thym, ail en poudre, poivre, affermissant : chlorure de calcium.","['Eau', 'lentilles réhydratées 22%']",[],"Overall, this product appears to be safe for consumption. The ingredients are common and widely used in food production.",Unknown,Unknown,Unknown
"Persikka 58% (Kreikka), rypäletäysmehu tiivisteestä, happamuudensäätöaine (E330)","['Persikka', 'rypäleteysteuhmi']",[],"The product appears to be safe for consumption. Persika is a fruit that can provide fiber, vitamin C and antioxidants while rypaeleusteuhmi (E330) is an emulsifier which may cause digestive issues in some people but it's generally considered as harmless.",Unknown,Unknown,Unknown
"Ciruela, agua, espesante: pectina, acidulante: ácido cítrico, Conservador: sorbato potásico y edulçorante: sucralosa.","['Ciruela', 'agua']",[],"The product seems safe to consume as it contains only natural ingredients such as Ciruelas and Agua. However, the use of Sorbitol Potássium Sorbate (Conservador) may raise concerns about preservatives in some people.",Unknown,Unknown,Unknown
"Water, citric acid, natural flavor, tri sodium citrate, sucralose, acesulfame potassium, quinine, sodium benzoate (as preservative).","['Water', 'citric acid']",[],"Overall the ingredients seem safe for consumption. Citric Acid and Water are common food additives that have been approved by FDA as generally recognized as safe (GRAS). Natural Flavor is also considered GRAS, however it could contain various flavor compounds which may be harmful in large amounts or to sensitive individuals such as those with allergies. Sucralose has a zero calorie and can help reduce sugar intake but some studies suggest that long-term consumption of sucralose might lead to metabolic changes. Acesulfame potassium is also considered GRAS, however it may cause side effects like headaches or nausea in sensitive individuals. Quinine has been used as a malaria treatment and can be safe when consumed under medical supervision but could potentially trigger allergic reactions in some people. Sodium Benzoate (as preservative) is generally considered GRAS, however it may cause hyperactivity in children or those with ADHD.",Unknown,Unknown,Unknown
*semoule de blé dur complet. *biologique. Peut contenir des traces de soja.,"['*semoule de blρe dure complète.', '*biologique.']",[],"The ingredients appear to be safe for consumption. The product may contain traces of soy, which should be noted by individuals with allergies or intolerances. Overall, the use of biologically sourced and whole grain semolina suggests a healthier option.",Unknown,Unknown,Unknown
"t Imyrédients : semoule blanche de blé dur biologique de Sicile, farine biologique (3,596), farine de tomates biologiques (3%). e blé-dur de 1ère fraicheur et d'eau","['semoule blanche de blé dur biologique', 'farine biologique']",[],"Overall, these ingredients appear to be safe for consumption. The semolina flour and wheat flour are both commonly used in baking products without any known health risks associated with them.",Unknown,Unknown,Unknown
"Sahne. Magermilch, Speisesalz, Zwiebelgranulat. Petersilie, Knoblauchgranulat, Dill, weißer Pfeffer, Milchsäure - kulturen (enthalten Milch). 10 Portionen pro Packung (1 Portion = 30 g)","['Sahne', 'Magermilch']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that this analysis is based solely on ingredient safety and does not take into account other factors such as food preparation or storage.",Unknown,Unknown,Unknown
"Semoule de blé dur, œufs frais* (14%).","['Semolina', 'Fresh eggs']",[],"The product contains Semoule de blé dur and fresh eggs. While raw or undercooked eggs can potentially carry Salmonella, the presence of pasteurized egg in this recipe reduces that risk significantly.",Unknown,Unknown,Unknown
"Citric Acid, Taurine, Maltodextrin, Guarana Seed Extract, Caffeine, Green Tea Extract, Sucrose, Calcium Carbonate, Gum Arabic, Ascorbic Acid, Acesulfame, Natural Flavor, Vegetable Juice Color, Ginger Root Extract, Calcium Pantothenate, Niacinamide, Silicon Dioxide, Pyridoxine Hydrochloride, Riboflavin, Chromium Chelate, Biotin, Cyanocobalamin","['Citric Acid', 'Taurine', 'Maltodextrin']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"GELATIN, ADIPIC ACID, SODIUM PHOSPHATE, MALTODEXTRIN, FUMARIC ACID, CONTAINS LESS THAN 2% OF ASPARTAME+ AND ACESULFAME POTASSIUM (SWEETENERS), NATURAL AND ARTIFICIAL FLAVOR, SALT, YELLOW 5, BLUE 1","['GELATIN', 'ADIPIC ACID']",[],"Overall the ingredients seem safe to consume. However, it is important for individuals with certain health conditions such as high blood pressure or kidney disease to limit their intake of sodium phosphate and salt.",Unknown,Unknown,Unknown
"Eau, vinaigre d'alcool, graines de _moutarde_, huile de colza, sel, dextrose, farine de _moutarde_, stabilisant (gomme xanthane), arômes naturels, acidifiant : acide citrique, conservateur _disulfite_ de potassium.","['Eau', ""vinaigre d'alcool""]",[],"Overall, the ingredients in this product appear to be safe for consumption. However, individuals with a sensitivity or allergy to certain components such as mustard grains and colza oil should exercise caution when consuming it.",Unknown,Unknown,Unknown
"estimated ingredients / ingrediants tauan/ molasses th/ water salt salt b soy sauce information for food allergies : contains soybean m : contains soybean: contains soybean, whadr ,&quot;,for those who need to limit the consumption of idedin,quot, 70,0% 21,8% 6,5% 1,7%","['estimated ingredients', 'molasses']",[],"The estimated ingredient appears to be safe for consumption. Molasses is a natural sweetener and may have some health benefits, but it should not cause any harm if consumed in moderation.",Unknown,Unknown,Unknown
"картопля 62,0 %, олії та жири рослинні (пальмові), комплексна харчова добавка «Краб. 8,0% (сіль, цукор, порошок молочної сироватки, посилювачі смаку та аромату (глутамат натр 1-заміщений, 5-гуанілат натрію 2-заміщении, 5 - iнозiнат натрію 2-заміщений), фруктоза, молочний цукор (лактоза), сироп глюкозний пшеничний, олiя кокосова  частково гідрогенізована, добавка, що перешкоджає злежуванню та грудкуванню (Діоксид кремнію аморфний), порошок риби, спеції, ароматизатор, натуральні барвники (екстракт паприки, каротини), стабілізатор (орто-фосфат калію 3-заміщений), антиокислювач (альфа-токоферол). Іngrediente: cartofi 62,0 %, grăsimi cu destinație speciala (uleiuri şi vegetale Ste DO nlimentar complex 8,0% (sare, zahar, zer de lapte mei (glutamat de sodiu 1-substituit, diy 2-substituit), fructoza, or hidrogenizat","['картопля', 'олії та жири рослинні (пальмові)', 'комplexна харчова добавка «Краб. 8,0% (сіль, цукор, порошок молочної сироватки, посилювачі смаку & аромату (глутамат натр 1-заміщений, 5-гуанілат натрію 2-зміщеній), фруктоza', 'молочний цукор']",[],"Overall, the ingredients appear to be safe for consumption. However, individuals with a sensitivity or allergy to any of these listed should avoid consuming this product.",Unknown,Unknown,Unknown
"crème dessert au chocolat 93,2% : lait partiellement écrémé - sucre - amidon transformé de mailS - chocolat 2%** (pâte de cacao, sucre, cacao maigre en poudre, émulsifiant : lécithine de tournesol) - cacao maigre - poudre de lait écrémé - épaississants : carraghénanes, gomme xanthane. Billes de biscuits enrobées de chocolat 6,8% : [Chocolat au lait (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, lactose, lactose en poudre, émulsifiant : lécithine de soja) - chocolat blanc (sucre, beurre de cacao, poudre de lait entier, émulsifiant : lécithine de soja) - chocolat noir (sucre, pâte de cacao, beurre de cacao, poudre de lait entier, arôme, émulsifiant : lécithine de soja)] 60%** - biscuit 38%** (farine de blé, sucre, farine de blé malté, amidon de blé, poudre de lait écrémé, sel, dextrose, poudres à lever : E450, E500, vanilline) - sirop de glucose - épaississant : gomme dlacacia, amidon transformé de manioc - huile végétale de coco - arôme - correcteur d'acidité : acide citrique. Traces éventuelles de fruits à coque. **Pourcentage exprimé sur chaque partie.","['lait partiellement ecrémé', 'sucre', 'amidon transforme de maïs', 'chocolat 2% (pâte de cacao, sucre, cacao maigre en poudre, émulsifiant : lécithine de mailS)']",[],"The ingredients in the crème dessert au chocolat 93.2% are generally safe to consume as they include common food additives and flavorings such as lactose, sugar, emulsifiers, thickeners, etc.",Unknown,Unknown,Unknown
"Bananas, apples, palm kernel oil, sugar, chicory root fiber, unsweetened chocolate, cocoa powder, soy lecithin, natural flavor, sea salt, cocoa butter.","['Bananas', 'Apples']",[],"Overall the ingredients in this product seem safe to consume, with no known harmful effects. However it's important for individuals who are allergic or intolerant of certain components such as soy lecithin and cocoa butter to exercise caution.",Unknown,Unknown,Unknown
"Popcorn, sunflower oil, salt & vinegar seasoning (sea salt, sodium diacetate, calcium stearate, [may contain sunflower oil and silicon dioxide as processing aids]), and sea salt.","['Popcorn', 'sunflower oil']",[],"Overall, this product appears to be safe for consumption.",Unknown,Unknown,Unknown
"Corn syrup, sugar, modified food starch, contains less than 2% of the following: natural and artificial flavors, sodium citrate, citric acid, mineral oil, carnauba wax, artificial colors (fd&c yellow #6, red #40, blue #1, yellow #5, red #3).","['Corn syrup', 'Sugar']",[],"Overall the ingredients seem safe to consume. However it's important for individuals with a sensitivity or allergy to any of these listed flavors, colors, citric acid and mineral oil should avoid this product.",Unknown,Unknown,Unknown
"abricots 55%, sucre 45%.",['abricots'],[],"The product contains only one ingredient, abricot which is generally safe to consume. However it's important for people with allergies or intolerances of this fruit should avoid consuming the product.",Unknown,Unknown,Unknown
