ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
ขนมปัง 41.75% เนย 30.25% น้ำตาล 23.00% เม็ดมะม่วงหิมพานต์ 5.00%,"['ขनمปั๙', 'ที่']",[],"Overall, the ingredients appear to be safe. However, it is important for individuals with allergies or intolerances of certain foods (such as nuts) to exercise caution when consuming this product.",Unknown,Unknown,Unknown
"_LAIT_ écrémé, eau, protéines de _LAIT_, _LAIT_-écrémé concentré, fibres alimentaires (inuline), extrait de café décaféiné 0.6%, cacao maigre, jus de citron à base de concentré, arôme, édulcorants (aspartame, acésulfame-K). Peut contenir: AMANDES, NOISETTES, NOIX, ORGE, AVOINE, BLÉ. Contient une source de phénylalanine.","['LAIT écrémé', 'eau', 'protéines de LAIт']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Farine de BLÉ tendre, huile d'olive, huile de tournesol, sel marin, levure, 1.3% romarin (non-UE).","['Farine de BLÈ tender', ""huile d'olive""]",[],"Overall, these are safe to consume as they do not contain any harmful substances.",Unknown,Unknown,Unknown
"Harina de trigo, azúcar, aceite vegetal 15% (girasol alto oleico), suero de leche en polvo, oligofructosa, minerales (hierro elemental y carbonato cálcico), gasificantes (carbonato ácido de amonio y carbonato ácido de sodio), colorante (caramelo natural), sal, emulgente (lecitina de soja), aromas, antioxidante (metabisulfito sódico), vitaminas (vitamina A, tiamina, riboflavina, niacina, vitamina B6, vitamina D). Puede contener trazas de mostaza. Galleta Pr S V","['Harina de trigo', 'Azúcar', 'Aceite vegetal 15% (girasol alto oleico)', 'Suero de leche en polvo', 'Oligofructosa']",[],"<p>Overall, the ingredients in this product appear to be safe for consumption. However, it is important to note that some individuals may have allergies or sensitivities to certain components such as soy (from lecitina de soja) and trace amounts of mustard.</p>",Unknown,Unknown,Unknown
"Huevas de bacalao y afines (bacalao, platija y limanda japonesa) aprox. 55%, agua, aceite de girasol, puré de tomate, sal, estabilizadores E-407 y E-410, y especias.","['Huevas de bacalao', 'afines (bacalao)', 'platija y limanda japonesa)']",[],"Overall, this product appears to be safe for consumption. The main ingredient is fish eggs and their related species which are generally considered a good source of protein and nutrients. However, it's important to note that some people may have allergies or intolerances to certain types of seafood.",Unknown,Unknown,Unknown
"Süsskartoffel 48%, Rapsöl, Apfelessig, Wasser, Eier Freiland, Senf, Salz (ohne Fluor und lod)","['Sußkartoffel', 'Rapsöl']",[],"Overall the ingredients seem safe to consume. However, it is important to note that this analysis only considers potential health risks and does not take into account other factors such as allergies or intolerances.",Unknown,Unknown,Unknown
"Hähnchenweißwurst, hergestellt in Bayern, Fleisch aus der EU - Vorgebrüht : Hähnchenfleisch 72%, Trinkwasser, Hähnchenfett mit Haut, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Zwiebeln, Lauch, Petersilie, Dextrose, Gewüze, Gewürzextrakte, Stabilisator: Diphosphate; Schweinedarm. Kann Spuren von Senf und Sellerie enthalten.","['Hähnchenweißwurst', 'Fleisch aus der EU - Vorgebrüht : Hähnchenfleish 72%']",[],"Overall, the ingredients seem to be safe for consumption. However, it is important to note that there may contain traces of senf and sellerie.",Unknown,Unknown,Unknown
"amandelen, zonnebloemolie, zout","['amandelen', 'zoute']",[],"The ingredients appear to be safe for consumption. Amandeel is a good source of healthy fats and fiber, while zonnebloemolie contains vitamin E which can help protect cells from damage caused by free radicals. Zout (table salt) in moderation helps regulate blood pressure levels.",Unknown,Unknown,Unknown
FÂusucrexeEfiart n?ctlro jus de citron conccntrt à la bergamote ct ts (the ecorces de citron écorces (d'orange art5tresl 100g Poids net :,['FusucrexeEfiart n?ctlro jus de citron conccntrt à la bergamote ct ts'],[],"The ingredients appear to be safe for consumption. However, it's important to note that this analysis is based solely on the information provided and does not take into account other factors such as allergies or individual dietary restrictions.",Unknown,Unknown,Unknown
"Nems (91%) : farce (54,8%) (viande de porc (origine : France) (24%), vermicelles de pois réhydratés (20,8%), oignons, carottes (12,5%), protéines de soja, germes de haricot mungo, gras de porc (origine : France) (4%), champignons noirs réhydratés (4%), oignons déshydratés, arôme naturel (contient blé), sel, poivre blanc (contient sulfites)), galette de riz (45,2%) (eau, farine de riz (45%), huile végétale de tournesol, sel). (Pourcentages exprimés sur les nems). 1 sachet de sauce au nuoc-mâm (9%) : eau, sucre, sauce nuoc-mâm (14%) (poissons, sel, eau), vinaigre d'alcool, sel. (Pourcentage exprimé sur le sachet de sauce au nuoc-mâm). Contient : soja, gluten, sulfites et poisson. Traces éventuelles de crustacés et graines de sésame. Les allergènes à déclaration obligatoire sont soulignés dans la liste","['Nems (91%)', 'galette de riz (45,2%)', 'eau']",[],"Overall, the ingredients seem safe to consume. However, individuals with allergies or intolerances should be cautious of potential triggers such as soy and gluten.",Unknown,Unknown,Unknown
panna e oli vegetali,"['panna', 'oli']",[],"The ingredients appear to be safe for consumption. Panna is a type of cheese and oli refers to olive oil, both are commonly used in cooking.",Unknown,Unknown,Unknown
"Zarzamora, azúcares, pectina, 0,1 % de benzoato de sodio como conservador y ácido citrico.","['Zarzamora', 'pectina']",[],"<p>Overall, the product appears to be safe for consumption as it contains natural and commonly used food additives. However, consumers should exercise caution when consuming products with added sugars (azúcares) due to their potential link to obesity and other health problems.</p>",Unknown,Unknown,Unknown
"Sugar, Vegetable Fat, Cocoa Powder, Emulsifiers (Soy Lecithin, 476), Stabiliser (492), Natural Flavour, Wholegrain Brown Rice, Milk","['Cocoa powder', 'Emulsifier (soy lecithan)', 'Stabalizer']",[],"Overall, the ingredients seem to be safe for consumption. However it's important to note that excessive intake of sugar can lead to health issues such as obesity and type II diabetes.",Unknown,Unknown,Unknown
"Viande bovine 91% - eau - acidifiants : acétates de sodium, acide citrique - citrates de sodium - sel - arômes fibres végétales - antioxydants : acide ascorbique, ascorbate de sodium poivre.","['Viande bovine 91%', 'eau']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that the presence of preservatives and artificial flavors may affect individual health preferences.",Unknown,Unknown,Unknown
"55% Vegetarische Bratwurst [35 % Sojaproteinzubereitung (Trinkwasser, 23 % Soja - proteinkonzentrat), Rapsol, Trinkwasser, Weizenejweiß, Hühnereiklar getrocknet, Speisesalz, Gewürze, Krauter, Milchzucker, Milcheiweiß), Curry-Sauce [Trinkwasser, Tomatenmark, Inhalt inkl. 1,5g Zucker, Branntweinessig, Apfelmark, modifizierte Stärke, Salz, Gewürze, Verdickungs Currypulver mittel: Guarkernmehl, Johannisbrotkernmehl), Currypulver (extra Tütchen). fouron Mon Sellerie und Senf enthalten. Salz 220ge (extra Tutchen): EXTRA CURRY UND HOLZ-PIEKSER UNTER DER LASCHE Spezial Curry 4000503 282107 34350 0 02","['Vegetarische Bratwurst', 'Curry-Sauce']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that some individuals may have allergies or intolerances to certain components of this food such as soy and wheat.",Unknown,Unknown,Unknown
Miel de tilleul de Picardie (France),[],[],"The ingredient 'Miel de Tilleuil' appears to be safe for consumption. However, it is important to note that this assessment should not replace professional medical advice.",Unknown,Unknown,Unknown
"corn starch, water, buckwheat flour, rice starch, margarine (vegetable oils non-hydrogenated, water, emulsifier : mono - and diglycerides of fatty acids, acidifier : citric acid, flavourings), yeast baking, rice syrup, milk protein, maize flour, sugar, dextrose, vegetable fibre, thickener : xanthan gum, emulsifier : hydroxypropyl methylcellulose, flax seeds, 1,1 per cent, sunflower seeds, 1,1 per cent, sesame seeds and 1,1%, salt,   emulsifier : mono - and diglycerides of fatty acids , flavouring, acidifier : tartaric acid","['corn starch', 'water', 'buckwheat flour', 'rice starch']",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that some individuals may have allergies or intolerances to certain components such as soy (found in rice syrup and milk protein) or nuts (present in flax seeds). Additionally, high amounts of sugar can contribute to weight gain and other health issues if consumed excessively.",Unknown,Unknown,Unknown
"Tomato Puree (Water, Tomato Paste), Diced Tomatoes In Tomato Juice, Vegetable Oil (Cottonseed And/Or Canola And/Or Soybean), Contains Less Than 1% Of: Sugar, Salt, Dehydrated Garlic, Dehydrated Parsley, Spices (Basil, Spice), Citric Acid And Natural Flavor.","['Tomato Puree', 'Diced Tomatoes In Tomato Juice']",[],"Overall, these ingredients appear to be safe for consumption. However, it is important to note that some people may have allergies or intolerances to certain spices and flavorings.",Unknown,Unknown,Unknown
"Jarabe de glucosa-fructosa, azúcar, agua, harina de _trigo_ (_gluten_), almidón de maíz, dextrosa, acidulantes (ácido láctico, ácido cítrico, ácido málico), grasa de palma no hidrogenada y sostenible, gelatina, correctores de acidez (citrato trisódico, lactato sódico), aroma, sal, emulgente (monoglicéridos y diglicéridos de ácidos grasos), conservador (sorbato potásico), colorante (carmín), agentes de recubrimiento (cera de abeja, cera carnauba, goma laca).","['Jarabe de glucosa-fructosa', 'azúcar']",[],"Overall the product appears to be safe for consumption. However, individuals with celiac disease or a sensitivity to wheat should avoid products that contain harina de trigo (wheat flour). Additionally, it is important to note that excessive intake of added sugars can lead to health issues such as obesity and type 2 diabetes.",Unknown,Unknown,Unknown
"enriched parboiled long grain rice (rice, iron phosphate, niacin, thiamin mononitrate, folic acid), wild rice, whey (from milk), hydrolyzed soy protein, salt, onion*, spinach*, garlic, celery*, tomato*, carrots, yeast extract, spices, soybean oil, natural flavor *dried contains: milk, soy contains bioengineered food ingredients.","['enriched parboiled long grain rice', 'wild rice']",[],"Overall, this product appears to be safe for consumption. The ingredients are commonly used in food and do not have any known harmful effects when consumed moderately.",Unknown,Unknown,Unknown
"Champignon de Paris 27%, pleurote 20%, CRÈME fraîche 14%, LAIT demi-écrémé, oignon, cèpe 4%, trompette de la mort 4%, girolle 3%, persil 1%, amidon transformé, sel, arôme naturel, purée d'ail, épaississant: gomme xanthane, poivre.","['Champignon de Paris', 'pleurote']",[],Overall the ingredients seem to be safe for consumption.,Unknown,Unknown,Unknown
"sugar, corn starch, thickeners (1442, 425) coconut oil, natural colours (carotene, beetroot red)","['sugar', 'cornstarch']",[],"Overall the ingredients seem safe to consume. However it's worth noting that thickeners (1442, 425) may cause digestive issues in some individuals and natural colors might contain allergens.",Unknown,Unknown,Unknown
"Pasteurized milk with 2.2% fat (87.8%), cane sugar (5.9%), chocolate chips (cocoa mass, cocoa butter, sugar) (1.5%), modified starch, vanilla extract, natural flavor, concentrated lemon juice, lactic ferments (MILK)","['Pasteurized milk with 2.2% fat', 'cane sugar']",[],"Overall, this product appears to be safe for consumption.",Unknown,Unknown,Unknown
"Arroz, azúcar, chips sabor chocolate 10% [azúcar, grasa vegetal, cocoa en polvo, leche descremada, emulsificantes (monoestearato de sorbitán, lecitina de soya), saborizante natural], cocoa, carbonato de calcio (calcio), sal, maltodextrina, aceite vegetal, colorante caramelo clase I, malta, ascorbato de sodio (vitamina C), saborizante artificial, alfa-tocoferol acetato (vitamina E), saborizante natural, colorantes artificiales (amarillo No 6, rojo No 40), hierro elemental (hierro), óxido de zinc (zinc), palmitato (vitamina A), cianocobalamina (vitamina B12), colecalciferol (vitamina D3), ácido fólico.","['Arroz', 'cocoa', 'maltodextrina']",[],"Overall, these ingredients seem to be safe for consumption. However, it's important to note that excessive intake of sugars and fats can lead to health issues such as obesity and type 2 diabetes.",Unknown,Unknown,Unknown
semoule complète de blé dur biologique. Peut contenir des traces d'œuf et de soja.,"['semolina', 'durum wheat flour']",[],"This product appears to be safe for most people, but may contain traces of eggs and soy which could potentially cause an allergic reaction in some individuals. It is also important to note that this ingredient contains gluten.",Unknown,Unknown,Unknown
"eau gazéifiée, jus d'orange et autres agrumes à base de concentrés 12% (orange 10%, citron, mandarine, pamplemousse), pulpe d'orange 2%, arômes naturels d'orange avec autres arômes naturels, colorants : anthocyanes et carmins, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, extrait de zeste d'orange.","['eau gazéifiée', ""jus d'orange et autres agrumes à base de concentrés 12% (citron, mandarine)"", ""pulpe d'orange""]",[],"Overall the ingredients seem to be safe for consumption. However it is important to note that excessive intake of edulcorants such as acésulfame K and sucralose may lead to health issues like weight gain, metabolic disorders etc.",Unknown,Unknown,Unknown
"Pasta de cacao*, grasa de coco*, azúcar de caña*, manteca de cacao*, cacao en polvo*, emulgente: lecitinas (_soja_*). *ecológico. Puede contener trazas de frutos de cáscara, leche, semillas de sésamo, cereales que contienen gluten y huevos.","['Pasta', 'de', 'cacao*']",[],"Overall, the product appears to be safe for consumption as it does not contain any known harmful allergens or additives. However, individuals with a sensitivity to cocoa may experience adverse reactions.",Unknown,Unknown,Unknown
"Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), water, yeast, salt, wheat gluten, fumaric acid, hydrogenated vegetable oil, datem, acetic acid, canola oil, lactic acid, ascorbic acid, l-cysteine.","['Enriched unbleached wheat flour', 'water']",[],"Overall the product seems safe to consume, however it is important for individuals with gluten sensitivity or celiac disease to avoid consuming this as wheat contains glutens which can cause adverse reactions in these conditions.",Unknown,Unknown,Unknown
"Calciumcarbonat; Füllstoffe Hydroxypropylmethylcellulose, Cellulose; Vitamin C; Magnesiumoxid; Maltodextrin; Eisenfumarat; Trennmittel Speisefettsäuren, Siliciumdioxid, Magnesiumsalze der Speisefettsäuren; Vitamin E; Nicotinamid; Farbstoffe Calciumcarbonat, Eisenoxide und Eisenhydroxide; Zinkoxid; Überzugsmittel Isomalt; Calcium-D-Pantothenat; Mangansulfat; Acerola - Fruchtsaftpulver (0,5 %); Kupfersulfat; Vitamin B6; Riboflavin; Thiamin; Vitamin A; luteinhaltiger Ringelblumenextrakt; Folsäure; Kaliumiodid; Natriumselenat; Natriummolybdat; Vitamin K₁; Biotin; Chromchlorid; Vitamin D3; Vitamin B12","['Calciumcarbonat', 'Hydroxypropylmethylcellulose', 'Cellulose', 'Vitamin C', 'Magnesiumoxid']",[],"The ingredients appear to be generally safe for consumption. However, it's important to note that excessive intake of certain vitamins and minerals can lead to adverse health effects.",Unknown,Unknown,Unknown
"Vesi, sokeri, hiilidioksidi, happamuudensäätöaine (E330), luontaiset aromit, mustaporkkanatiiviste, säilöntäaine (E202)","['Vesi', 'Sokeri']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that some people may have allergies or intolerances to certain food additives such as E330 and E202.",Unknown,Unknown,Unknown
"sirop de glucose-fructose, jus de fruits à base de concentrés 13.5% (citron 9%, fruits rouges 4.5% (sureau, framboise, cassis, raisin)), eau, acidifiant (E330), arômes","['sirop de glucose-fructose', 'jus de fruits à base de concentrés 13.5%']",[],"Overall, these seem to be safe and healthy ingredients for a food product.",Unknown,Unknown,Unknown
"Ingrediënten:xode kidneybonen 25% (rode kidneybonen, paprika 15%; sperziebonen rode maïskolfjes 596. Geproduceerdin Nederland.","['xode', 'kidneybeans']",[],"Overall, this product appears to be safe for consumption as it contains only two ingredients that are commonly used in food production. Kidney beans and xode (a type of roasted peanut) both have a low risk profile when consumed in moderation.",Unknown,Unknown,Unknown
"Courgettes 34%, poivron rouge 33%, carottes jaunes 33%. Peut contenir des traces de céleri.","['courgettes', 'poivrons rouges', 'carrots']",[],"Overall, these are safe and healthy vegetables. However, there may be traces of celery in the product.",Unknown,Unknown,Unknown
Pistaches grillées salées Bio,"['Pistache', 'Grillee Salée']",[],"Overall, the ingredients appear to be safe for consumption. Grilled pistaches are a good source of fiber and antioxidants while grillé salées provide some protein and healthy fats.",Unknown,Unknown,Unknown
"Dinde origine France : 55%, panure : 21.6% (eau, Farine de blé, levure, sel, carraghénanes), comté fondu : 11.9% (comté 5,9%, eau, beurre, amidons modifiés, citrates de sodium, carraghénanes), bacon de dinde : 11,5% (filet de dinde origine France : 10,7%, sel, dextrose, sirop de glucose, arôme de fumée, ascorbate de sodium, nitrite de sodium et nitrate de potassium, ferments, fumée naturelle).",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
"Céleri-rave 95%,  crème fraiche (lait) 3%, sel.","['Celeriac', 'Crème Fraîche']",[],"The product contains two safe and healthy ingredients: Céleri-rave 95% which is a low calorie, high fiber vegetable that can aid digestion and lower blood sugar levels. Crème Fraîche (lait) made from milk cream has been pasteurized to kill harmful bacteria such as Salmonella or Escherichia Coli making it safe for consumption.",Unknown,Unknown,Unknown
viande crue,[],[],Error: ,Unknown,Unknown,Unknown
"sale, iodato di potassio 0.0051%, agenti antiagglomeranti (E504, E535)",['sale'],[],Overall the product seems to be safe for consumption. Iodato di potassio 0.0051% is a harmless ingredient used as preservative and anti-caking agent.,Unknown,Unknown,Unknown
"CARATTERISTICHE PRODOTTO: gel a base di acqua di Arnica montana (98%) potenziato con glio io brasiliano molto ricco di caroteni) essenziale di timo, mentolo e con olio di buriti (un water-based gel (98%), enhanced with thym PRODUCT CHARACTERISTICS: Arnica montone sential oil, menthol and buriti oil (a Brazilian o y rich in carotenes) very WODO D'USO: per uso cutaneo, applicare il o le parte da traftare con un massaggio circolo o a completo assorbimento. HOW TO USE: apply the gel on the affected c nd continue to massage until fully absorbed. VERTENZE: solo per uso esterno. Non inge are il contatto con occhi, mucose e ferite op on utilizzare in caso di allergia all'Arric ontana, Olio di Buriti, Timo e Mentolo opp no qualsiasi degli eccipienti. Utilizzare solo T pecificatamente indicato. Tenere lontano calle tato dei bambini. In caso di inges sultare immediatamente il medico e mos ra chetta. ARNINGS: for external use only. Do low, avoid contact with eyes, mucous, mana and damaged skin or wounds. Do not usya allergic to Arnica Montana, Buriti Oil, y Menthol to any of this product's inde edients. When using this product use only c ded. Keep out of reach of children lowed, seek medical advice immediately a this label. GREDIENTS: ARNICA ARNICA MONTANA FOWS ER CARBOMER, MENTHOL, THYMUS VULGA ME FLOWER/LEAF OIL, TOCOPHEROL, ALE REXUOSA FRUIT OIL, PHENOXYETHANOL R UM SORBATE, BENZYL ALCOHOL AD SODIUM HYDROXIDE. ITALY OLOGICAMENTE TESTATO SU PELLI SENS OLOGICALLY TESTED ON SENSITIVE SON OU MINERALI, SILICONI, COLORANT MINERAL OILS, SILICONES, L variazione di colore ed odore & don da noturalità del prodotto donge in color and smell is due to the furalness of the product NICKEL TESTED X001EMT4WB","['Arnica montana', 'menthol']",[],"The ingredients in this gel are generally safe for external use. However, it is important to avoid contact with eyes and mucous membranes as well as damaged skin or wounds while using the product.",Unknown,Unknown,Unknown
"alitas de pollo 82%, agua, aceite e girasol, sal, vino blanco, dextrosa,almidon de maiz modificado, almidon de patata, acido citrico, extracto de levadura, romero, tomillo, pimienta, pimenton, nuez moscada, mejorana, sustancias aromaticas naturales(oregano, tomillo, laurel y ajo,y sustancias aromaticas.,","['alitas de pollo 82%', 'agua']",[],"Overall, the ingredients in this product appear to be safe for consumption. However, it is important to note that some individuals may have allergies or sensitivities to certain components such as aceite e girasol and acido citrico.",Unknown,Unknown,Unknown
"Pollo, agua, conservantes (E-325, E-262), sal, antioxidantes (E-331, E-301), dextrosa, fibras vegetales","['Pollo', 'agua']",[],"Overall the product seems to be safe as it contains natural and commonly used food items. However, further information about E-325 (BHA) is needed for a more thorough assessment.",Unknown,Unknown,Unknown
"Petits Gâteaux à l'anis : farine de froment, sucre, œufs (épaississant E415), anis vert en grain 1%. - Spritz aux amandes : farine de froment, beurre, sucre, œufs, levure chimique, amandes 8%. - Sablés marbrés cacao : farine de froment, sucre, beurre, œufs, arôme naturel de vanille, 3% de cacao, poudres à lever : carbonate acide d'ammonium et carbonate acide de sodium. - Sablés à la confiture : farine de froment, beurre, sucre, amandes en poudre, eau, arôme naturel de vanille, sel, 44% de confiture de framboise (sirop de glucose et de fructose, sucre, épaississant (pectine), acidifiant (acide citrique)).","['farine de froment', 'sucre']",[],"Overall, the ingredients in Petits Gâteaux à l'anis and Spritz aux amandes seem to be safe for consumption. However, Sablés marbrés cacao contains a high amount of sugar which could lead to weight gain if consumed excessively. Additionally, some people may have an allergic reaction to the presence of eggs in these products.",Unknown,Unknown,Unknown
"FR - Ingrédients : sucre, purée de fraise, arôme naturel de fraise avec autres arômes naturels, acidifiant : acide citrique, colorant : anthocyanes, conservateur : sorbate de potasium, épaississant : pectine. Contient 50,1 % de purée de fraise. Agiter avant ouverture - À conserver dans un endroit propre sec et frais (&lt;25°C) A consommer 4 semaines après ouverture.","['sucre', 'purée de fraise']",[],"The product contains natural flavors and colorants, which are generally safe for consumption. The acidifier citric acid is also considered to be a harmless additive in food products. However, the preservative potassium sorbate may cause allergic reactions or digestive issues in some people. It's important not to consume this product if you have any known sensitivities to it.",Unknown,Unknown,Unknown
"Estomac et chaudin de porc origine France, sel, épices, conservateur : E250.","['Estomac et Chaudin De Porc Origine France', 'Sel']",[],"The product contains pork stomach and salt, which are generally safe to consume. However, it is important for people with allergies or intolerances of these ingredients to avoid this product.",Unknown,Unknown,Unknown
ULTRA FILTRATION OZONISED TREATED WATER,['ULTRA FILTRATION'],[],"The ingredient 'Ultra Filtration' is safe, while the other ingredients are not specified. The overall health assessment of this product depends on how it was processed and what else may be present in addition to Ultra filtrated water.",Unknown,Unknown,Unknown
"60% Sonnenblumenkerne, 30% Kürbiskerne, 10% Pinienkerne","['Sonnenblumenkerne', 'Kürbiskorne']",[],"Overall, these ingredients appear to be safe for consumption. Sunflower seeds and pumpkinseeds are both high in healthy fats and protein while pine nuts provide a good source of fiber.",Unknown,Unknown,Unknown
"Wasser, _Sojabohnen_, _Weizenmehl_, Speisesalz, Zucker, Säuerungsmittel Citronensäure","['Wasser', '_Speizesalz']",[],"Overall the product seems to be safe, but it's important to note that soybeans can cause allergic reactions in some people. Also high amounts of sugar and citric acid may not suit everyone.",Unknown,Unknown,Unknown
"Huîtres* (50%) , raie, crème liquide: farine de blé, beurre, échalotes, vin blanc (sulfites) protéines de lait et lactose, ail, persil, sel, poivre. * Origine France, Bretagne . **0rigine Atlantique Nord Est Traces éventuelles de crustacés, céleri, fruits à coques; moutarde, sésame.","['raie', 'crème liquide: farine de blé', 'beurre']",['huîtres* (50%)'],"Overall, the ingredients seem safe to consume. However, it is important for individuals with shellfish allergies or intolerances to avoid consuming huîtres as they may cause adverse reactions.",Unknown,Unknown,Unknown
"Levure de boulangerie sèche vivante, émulsifiant : E491. Traces éventuelles de céréales contenant du gluten.",['Levure de boulangerie sèche vivante'],[],"The product contains a live yeast ingredient which may be harmful to some individuals with weakened immune systems. The emulsifier E491 is generally considered safe for consumption, but traces of gluten in cereals used as an additive could potentially cause harm to those who are allergic or intolerant.",Unknown,Unknown,Unknown
"semola grano duro,uova 19%, acqua","['semolagraino', 'acquapasta']",[],"The ingredients appear to be safe for consumption. Semola grano duro is a type of durum wheat flour, which can cause allergic reactions in some people if consumed in large amounts or processed improperly. Uova 19% (egg) contains protein and other nutrients that are important for overall health when eaten as part of a balanced diet.",Unknown,Unknown,Unknown
"Potatoes, whole milk, water, cultured sour cream (skim milk, cream, whey, food starch modified, sodium phosphate, guar gum, carrageenan, sodium citrate, potassium sorbate (a preservative), and locust bean gum), butter (cream, salt), margarine (soybean oil, water, vegetable mono & diglycerides, salt, natural flavor (includes milk), vitamin a palmitate added, vitamin d3), natural flavors, salt, contains 1/2% or less of the following: chives, disodium pyrophosphate (added to maintain color), potassium sorbate and sodium bisulfite (added to maintain freshness)","['Potatoes', 'Water']",[],"Overall, the product appears safe for consumption. However, it is important to note that some individuals may be allergic or intolerant of certain ingredients such as milk and butter.",Unknown,Unknown,Unknown
"Sucre, piment fort, sel de table, paprika, car coriandre _ traces éventuelles de blé, ceu, soja, lait, céleri, moutarde, sésame_","['Sucre', 'piment fort', 'sel de table']",[],"Overall the product seems to be safe for consumption. However, it's important to note that traces of wheat may cause allergic reactions in some people.",Unknown,Unknown,Unknown
"*** appelsinskal or sulinity (2,5 %), honning/honung ukos-fruktossirap, rolie/melkefett/smörfett, mandler (1%), dextrose, pulver/malt ingefær/mald ingefära (0,2 %), aromaer, æggehvide/eggehvite/äggvita, Mælkechokolade/Melke - okolade/Mjölkchoklad: kakaotørstof/ kakao mindst 28 %, توبلرون - شوكولاتة بالحليب سويسرية مع قشر البرتقال المحلى بالزنجبيل (٩,٥ ٪) بالعسل ونوجا اللوز (71), المكونات: سكر مسحوق حليب كامل الدسم، زبدة كاكاو، كتلة كاكاو، قشر البرتقال (يحتوي على سلفايت) (٤٪)، شراب جلوكوز - فروکتوز، عسل (۲٫۵٪) دسم الحليب، لوز (۱٪)، دکستروز، مستحلب (ليسيثين الصويا) مسحوق الزنجبيل (۰٫۲٪)، نكهة طبيعية (برتقال )، نكهة صناعية (فانيلين)، زلال البيض , الشوكولاتة بالحليب تحتوي على: جوائد الكاكاو ۲۸ ٪ على الأقل، جوامد الحليب ١٤ ٪ على ارقل تحتوي - على حليبه صويا، لوز، بيض وسلفایت, معلومات غذائية لكل ٢٤ جم (۲ قطع) طاقة 508 ك, جول/ ٦٢٢ ك,كالوري، دهون ٦٢ جم، منها مشبعة ۳٫۲ جم، دهون متحولة ٠,٠٨ جم، كوليسترول 5 مجم كربوهيدرات كلية 15,6 جم کربوهیدرات 15 جم، منها سكريات ١٤ جم، سکر مضاف ۱۳ الیاف 0,6 جم بروتین ۱۲ جم ملح ۰,۰۳ جم، صودیوم ۱۲ مجم, Per 24 g (","['appelsinskal or sulinity', 'honning/honing ukos-fruktossirap']",[],"Overall, the ingredients seem to be safe. However, it's worth noting that some of them may contain high levels of sugar or saturated fats.",Unknown,Unknown,Unknown
"Fried pork skins, maltodextrin, salt, brown sugar, monosodium glutamate, dehydrated onion and garlic, hydrolyzed corn protein, torula yeast, spices.","['maltodextrin', 'salt']",[],Overall the ingredients are safe to consume in moderation.,Unknown,Unknown,Unknown
"Maltodextrine, Fructofibres (inuline, oligo-fructose) 42%, édulcorant sucralose.","['Maltodextrine', 'Fructofibers']",[],"Overall, the ingredients seem safe for consumption.",Unknown,Unknown,Unknown
"Whole wheat, rice, sugar, raisins, oat and honey cluster (sugar, rolled oats, toasted oats [rolled oats, sugar, canola oil, molasses, honey, mixed tocopherols (a preservative)], wheat flakes, crisp rice [rice flour, sugar, malt, extract, salt, rice extract], corn syrup, wheat bits [whole wheat flour, corn starch, degermed yellow corn meal, sugar, salt, trisodium phosphate, baking soda, annatto color, caramel color, bht (a preservative)], honey, cinnamon, natural and artificial flavor, bht [a preservative]), wheat bran, corn syrup, glycerine, salt, malt syrup. vitamins and minerals: niacinamide, zinc oxide, reduced iron, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), vitamin a palmitate, thiamin mononitrate (vitamin b1), folic acid, vitamin b12, vitamin d.","['Whole wheat', 'Rice', 'Oat and honey cluster']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that corn syrup should not make up a significant portion of one's diet as excessive intake can lead to weight gain and other health problems.",Unknown,Unknown,Unknown
Latte INTERO Latte intero pastorizzato a temperatura elevata da agricoltura biologica,"['Latte', 'INTERO']",[],"Overall, the product appears to be safe for consumption. The use of organic pastorized milk and a high-temperature pasteurization process can help ensure that harmful bacteria are eliminated.",Unknown,Unknown,Unknown
